Timestamp,Open,High,Low,Close,Volume
2023-08-29,179.695,184.9,179.5,184.12,53003950
2023-08-28,180.09,180.59,178.545,180.19,43820700
2023-08-25,177.38,179.15,175.82,178.61,51449590
2023-08-24,180.674,181.104,176.01,176.38,54945800
2023-08-23,178.52,181.55,178.325,181.12,52722750
2023-08-22,177.06,177.68,176.25,177.23,42084250
2023-08-21,175.07,176.13,173.735,175.84,46311880
2023-08-18,172.3,175.1,171.96,174.49,61172150
2023-08-17,177.14,177.5054,173.48,174.0,66062880
2023-08-16,177.13,178.54,176.5,176.57,46964860
2023-08-15,178.88,179.48,177.05,177.45,43622590
2023-08-14,177.97,179.69,177.305,179.46,43675630
2023-08-11,177.32,178.62,176.55,177.79,52036670
2023-08-10,179.48,180.75,177.6,177.97,54686850
2023-08-09,180.87,180.93,177.01,178.19,60378490
2023-08-08,179.69,180.27,177.58,179.8,67823000
2023-08-07,182.13,183.13,177.35,178.85,97576070
2023-08-04,185.52,187.38,181.92,181.99,115956800
2023-08-03,191.57,192.37,190.69,191.17,62243280
2023-08-02,195.04,195.18,191.8507,192.58,50389330
2023-08-01,196.235,196.73,195.28,195.605,35281430
2023-07-31,196.06,196.49,195.26,196.45,38824110
2023-07-28,194.67,196.626,194.14,195.83,48291440
2023-07-27,196.02,197.2,192.55,193.22,47460180
2023-07-26,193.67,195.64,193.32,194.5,47471870
2023-07-25,193.33,194.44,192.915,193.62,37283200
2023-07-24,193.41,194.91,192.25,192.75,45505100
2023-07-21,194.1,194.97,191.23,191.94,71951680
2023-07-20,195.09,196.47,192.495,193.13,59581200
2023-07-19,193.1,198.23,192.65,195.1,80507320
2023-07-18,193.35,194.33,192.415,193.73,48353770
2023-07-17,191.9,194.32,191.81,193.99,50520160
2023-07-14,190.23,191.1799,189.63,190.69,41616240
2023-07-13,190.5,191.19,189.78,190.54,41342340
2023-07-12,189.68,191.7,188.47,189.77,60750250
2023-07-11,189.16,189.3,186.6,188.08,46638120
2023-07-10,189.26,189.99,187.035,188.61,59922160
2023-07-07,191.41,192.67,190.24,190.68,46815000
2023-07-06,189.84,192.02,189.2,191.81,45156010
2023-07-05,191.565,192.98,190.62,191.33,46920260
2023-07-03,193.78,193.88,191.76,192.46,31346600
2023-06-30,191.63,194.48,191.26,193.97,85213220
2023-06-29,189.08,190.07,188.94,189.59,46347310
2023-06-28,187.93,189.9,187.6,189.25,51216800
2023-06-27,185.89,188.39,185.67,188.06,50730850
2023-06-26,186.83,188.05,185.23,185.27,48088660
2023-06-23,185.55,187.56,185.01,186.68,53117000
2023-06-22,183.74,187.045,183.67,187.0,51245330
2023-06-21,184.9,185.41,182.5901,183.96,49515700
2023-06-20,184.41,186.1,184.41,185.01,49799090
2023-06-16,186.73,186.99,184.27,184.92,101256200
2023-06-15,183.96,186.52,183.78,186.01,65433170
2023-06-14,183.37,184.39,182.02,183.95,57462880
2023-06-13,182.8,184.15,182.44,183.31,54929130
2023-06-12,181.27,183.89,180.97,183.79,54755000
2023-06-09,181.5,182.23,180.63,180.96,48899970
2023-06-08,177.895,180.84,177.46,180.57,50214880
2023-06-07,178.44,181.21,177.32,177.82,61944620
2023-06-06,179.965,180.12,177.43,179.21,64848370
2023-06-05,182.63,184.951,178.035,179.58,121946500
2023-06-02,181.03,181.78,179.26,180.95,61996910
2023-06-01,177.7,180.12,176.9306,180.09,68901810
2023-05-31,177.325,179.35,176.76,177.25,99625290
2023-05-30,176.96,178.99,176.57,177.3,55964400
2023-05-26,173.32,175.77,173.11,175.43,54834980
2023-05-25,172.41,173.895,171.69,172.99,56058260
2023-05-24,171.09,172.4183,170.52,171.84,45143490
2023-05-23,173.13,173.3794,171.275,171.56,50747260
2023-05-22,173.98,174.71,173.45,174.2,43570930
2023-05-19,176.39,176.39,174.94,175.16,55809480
2023-05-18,173.0,175.24,172.58,175.05,65496660
2023-05-17,171.71,172.925,170.4201,172.69,57951600
2023-05-16,171.99,173.1383,171.7991,172.07,42110290
2023-05-15,173.16,173.21,171.47,172.07,37266660
2023-05-12,173.62,174.06,171.0,172.57,45533140
2023-05-11,173.85,174.59,172.17,173.75,49514680
2023-05-10,173.02,174.03,171.9,173.555,53724500
2023-05-09,173.05,173.54,171.6,171.77,45326870
2023-05-08,172.48,173.85,172.11,173.5,55962790
2023-05-05,170.975,174.3,170.76,173.57,113453200
2023-05-04,164.89,167.04,164.31,165.79,81235430
2023-05-03,169.5,170.92,167.16,167.45,65136020
2023-05-02,170.09,170.35,167.54,168.54,48425700
2023-05-01,169.28,170.45,168.64,169.59,52472940
2023-04-28,168.49,169.85,167.8801,169.68,55275850
2023-04-27,165.19,168.56,165.19,168.41,64902330
2023-04-26,163.055,165.28,162.8,163.76,45498800
2023-04-25,165.19,166.305,163.73,163.77,48714060
2023-04-24,165.0,165.6,163.89,165.33,41949580
2023-04-21,165.05,166.4521,164.49,165.02,58337340
2023-04-20,166.09,167.87,165.56,166.65,52456380
2023-04-19,165.8,168.16,165.54,167.63,47720170
2023-04-18,166.1,167.41,165.65,166.47,49923010
2023-04-17,165.09,165.39,164.03,165.23,41516220
2023-04-14,164.59,166.32,163.82,165.21,49386480
2023-04-13,161.63,165.8,161.42,165.56,68445650
2023-04-12,161.22,162.06,159.78,160.1,50133060
2023-04-11,162.35,162.36,160.51,160.8,47644220
2023-04-10,161.42,162.03,160.08,162.03,47716880
2023-04-06,162.43,164.9584,162.0,164.66,45390120
2023-04-05,164.74,165.05,161.8,163.76,51511740
2023-04-04,166.595,166.84,165.11,165.63,46278300
2023-04-03,164.27,166.29,164.22,166.17,56976190
2023-03-31,162.44,165.0,161.91,164.9,68749790
2023-03-30,161.53,162.47,161.271,162.36,49501690
2023-03-29,159.37,161.05,159.35,160.77,51305690
2023-03-28,157.97,158.49,155.98,157.65,45992150
2023-03-27,159.94,160.77,157.87,158.28,52390270
2023-03-24,158.86,160.34,157.85,160.25,59256340
2023-03-23,158.83,161.5501,157.68,158.93,67622060
2023-03-22,159.3,162.14,157.81,157.83,75701810
2023-03-21,157.32,159.4,156.54,159.28,73938290
2023-03-20,155.07,157.82,154.15,157.4,73641420
2023-03-17,156.08,156.74,154.28,155.0,98944630
2023-03-16,152.16,156.46,151.64,155.85,76254420
2023-03-15,151.19,153.245,149.92,152.99,77167870
2023-03-14,151.28,153.4,150.1,152.59,73695890
2023-03-13,147.805,153.14,147.7,150.47,84457120
2023-03-10,150.21,150.94,147.6096,148.5,68572400
2023-03-09,153.559,154.535,150.225,150.59,53833580
2023-03-08,152.81,153.47,151.83,152.87,47204790
2023-03-07,153.7,154.0299,151.13,151.6,56182030
2023-03-06,153.785,156.3,153.46,153.83,87558030
2023-03-03,148.045,151.11,147.33,151.03,70732300
2023-03-02,144.38,146.71,143.9,145.91,52279760
2023-03-01,146.83,147.2285,145.01,145.31,55478990
2023-02-28,147.05,149.08,146.83,147.41,50547000
2023-02-27,147.71,149.17,147.45,147.92,44998470
2023-02-24,147.11,147.19,145.7202,146.71,55469610
2023-02-23,150.09,150.34,147.24,149.4,48394250
2023-02-22,148.87,149.95,147.16,148.91,51011310
2023-02-21,150.2,151.3,148.405,148.48,58867230
2023-02-17,152.35,153.0,150.85,152.55,59144120
2023-02-16,153.51,156.33,153.3475,153.71,68167940
2023-02-15,153.11,155.5,152.88,155.33,65669250
2023-02-14,152.12,153.77,150.86,153.2,61707570
2023-02-13,150.952,154.26,150.92,153.85,62199010
2023-02-10,149.46,151.3401,149.22,151.01,57450710
2023-02-09,153.775,154.33,150.42,150.87,56007140
2023-02-08,153.88,154.58,151.168,151.92,64120080
2023-02-07,150.64,155.23,150.64,154.65,83322550
2023-02-06,152.575,153.1,150.78,151.73,69858310
2023-02-03,148.03,157.38,147.83,154.5,154357300
2023-02-02,148.9,151.18,148.17,150.82,118339000
2023-02-01,143.97,146.61,141.32,145.43,77663630
2023-01-31,142.7,144.34,142.28,144.29,65874460
2023-01-30,144.955,145.55,142.85,143.0,64015270
2023-01-27,143.155,147.23,143.08,145.93,70555840
2023-01-26,143.17,144.25,141.9,143.96,54105070
2023-01-25,140.89,142.43,138.81,141.86,65799350
2023-01-24,140.305,143.16,140.3,142.53,66435140
2023-01-23,138.12,143.315,137.9,141.11,81760310
2023-01-20,135.28,138.02,134.22,137.87,80223630
2023-01-19,134.08,136.25,133.77,135.27,58280410
2023-01-18,136.815,138.61,135.03,135.21,69672800
2023-01-17,134.83,137.29,134.13,135.94,63646630
2023-01-13,132.03,134.92,131.66,134.76,57809720
2023-01-12,133.88,134.26,131.44,133.41,71379650
2023-01-11,131.25,133.51,130.46,133.49,69458950
2023-01-10,130.26,131.2636,128.12,130.73,63896160
2023-01-09,130.465,133.41,129.89,130.15,70790810
2023-01-06,126.01,130.29,124.89,129.62,87754720
2023-01-05,127.13,127.77,124.76,125.02,80962710
2023-01-04,126.89,128.6557,125.08,126.36,89113630
2023-01-03,130.28,130.9,124.17,125.07,112117500
2022-12-30,128.41,129.95,127.43,129.93,77034210
2022-12-29,127.99,130.4814,127.73,129.61,75703710
2022-12-28,129.67,131.0275,125.87,126.04,85438390
2022-12-27,131.38,131.41,128.72,130.03,69007830
2022-12-23,130.92,132.415,129.64,131.86,63814890
2022-12-22,134.352,134.56,130.3,132.23,77852110
2022-12-21,132.98,136.81,132.75,135.45,85927990
2022-12-20,131.39,133.25,129.89,132.3,77432820
2022-12-19,135.11,135.2,131.32,132.37,79592610
2022-12-16,136.685,137.65,133.73,134.51,160156900
2022-12-15,141.11,141.8,136.025,136.5,98931910
2022-12-14,145.35,146.655,141.16,143.21,82291180
2022-12-13,149.5,149.9692,144.24,145.47,93886160
2022-12-12,142.7,144.5,141.06,144.49,70462650
2022-12-09,142.34,145.57,140.9,142.16,76097010
2022-12-08,142.36,143.52,141.1,142.65,62128340
2022-12-07,142.19,143.37,140.0,140.94,69721090
2022-12-06,147.075,147.3,141.92,142.91,64727190
2022-12-05,147.77,150.9199,145.77,146.63,68826440
2022-12-02,145.96,148.0,145.65,147.81,65447450
2022-12-01,148.21,149.13,146.61,148.31,71250420
2022-11-30,141.395,148.72,140.55,148.03,111380900
2022-11-29,144.29,144.81,140.355,141.17,83763800
2022-11-28,145.14,146.64,143.38,144.22,69346520
2022-11-25,148.305,148.88,147.12,148.11,35195860
2022-11-23,149.45,151.83,149.34,151.07,58301400
2022-11-22,148.13,150.42,146.925,150.18,51804130
2022-11-21,150.16,150.37,147.715,148.01,58724070
2022-11-18,152.305,152.7,149.97,151.29,74829570
2022-11-17,146.43,151.48,146.15,150.72,80389400
2022-11-16,149.13,149.87,147.29,148.79,64218270
2022-11-15,152.215,153.59,148.5613,150.04,89868330
2022-11-14,148.97,150.28,147.43,148.28,73374110
2022-11-11,145.82,150.01,144.37,149.7,93979670
2022-11-10,141.24,146.87,139.5,146.87,118854000
2022-11-09,138.5,138.55,134.5933,134.87,74917790
2022-11-08,140.41,141.43,137.49,139.5,89908480
2022-11-07,137.11,139.145,135.671,138.92,83374630
2022-11-04,142.09,142.67,134.38,138.38,140814800
2022-11-03,142.06,142.8,138.75,138.88,97918520
2022-11-02,148.945,152.17,145.0,145.03,93604620
2022-11-01,155.08,155.45,149.13,150.65,80379350
2022-10-31,153.155,154.24,151.92,153.34,97943170
2022-10-28,148.2,157.5,147.82,155.74,164762400
2022-10-27,148.07,149.046,144.13,144.8,109180200
2022-10-26,150.96,151.99,148.04,149.35,88436170
2022-10-25,150.09,152.49,149.36,152.34,74732290
2022-10-24,147.185,150.23,146.0,149.45,75981920
2022-10-21,142.87,147.8479,142.649,147.27,86548610
2022-10-20,143.02,145.89,142.65,143.39,64521990
2022-10-19,141.69,144.9492,141.5,143.86,61758340
2022-10-18,145.49,146.7,140.61,143.75,99136610
2022-10-17,141.065,142.9,140.27,142.41,85250940
2022-10-14,144.31,144.52,138.19,138.38,88597970
2022-10-13,134.99,143.59,134.37,142.99,113224000
2022-10-12,139.13,140.36,138.16,138.34,70433740
2022-10-11,139.9,141.35,138.22,138.98,77033670
2022-10-10,140.42,141.89,138.5729,140.42,74899000
2022-10-07,142.54,143.1,139.445,140.09,85925560
2022-10-06,145.81,147.54,145.22,145.43,68402170
2022-10-05,144.075,147.38,143.01,146.4,79470970
2022-10-04,145.03,146.22,144.26,146.1,87830060
2022-10-03,138.21,143.07,137.685,142.45,114311700
2022-09-30,141.28,143.1,138.0,138.2,124925300
2022-09-29,146.1,146.72,140.68,142.48,128138200
2022-09-28,147.64,150.6414,144.84,149.84,146691400
2022-09-27,152.74,154.72,149.945,151.76,84442740
2022-09-26,149.66,153.7701,149.64,150.77,93339410
2022-09-23,151.19,151.47,148.56,150.43,96029910
2022-09-22,152.38,154.47,150.91,152.74,86652540
2022-09-21,157.34,158.74,153.6,153.72,101696800
2022-09-20,153.4,158.08,153.08,156.9,107689800
2022-09-19,149.31,154.56,149.1,154.48,81474250
2022-09-16,151.21,151.35,148.37,150.7,162278800
2022-09-15,154.65,155.24,151.38,152.37,90481110
2022-09-14,154.785,157.1,153.6106,155.31,87965410
2022-09-13,159.9,160.54,153.37,153.84,122656600
2022-09-12,159.59,164.26,159.3,163.43,104956000
2022-09-09,155.47,157.82,154.75,157.37,68081010
2022-09-08,154.64,156.36,152.68,154.46,84923850
2022-09-07,154.825,156.67,153.61,155.96,87449570
2022-09-06,156.47,157.09,153.69,154.53,73714840
2022-09-02,159.75,160.362,154.965,155.81,76957770
2022-09-01,156.64,158.42,154.67,157.96,74229900
2022-08-31,160.305,160.58,157.14,157.22,87991090
2022-08-30,162.13,162.56,157.72,158.91,77906200
2022-08-29,161.145,162.9,159.82,161.38,73313950
2022-08-26,170.57,171.05,163.56,163.62,78960980
2022-08-25,168.78,170.14,168.35,170.03,51218210
2022-08-24,167.32,168.11,166.245,167.53,53841520
2022-08-23,167.08,168.71,166.65,167.23,54147080
2022-08-22,169.69,169.86,167.135,167.57,69026810
2022-08-19,173.03,173.74,171.3101,171.52,70346300
2022-08-18,173.75,174.9,173.12,174.15,62290080
2022-08-17,172.77,176.15,172.57,174.55,79542040
2022-08-16,172.78,173.71,171.6618,173.03,56377050
2022-08-15,171.52,173.39,171.345,173.19,54091690
2022-08-12,169.82,172.17,169.4,172.1,68039380
2022-08-11,170.06,170.99,168.19,168.49,57149160
2022-08-10,167.68,169.34,166.9,169.24,70170540
2022-08-09,164.02,165.82,163.25,164.92,63135500
2022-08-08,166.37,167.81,164.2,164.87,60362340
2022-08-05,163.21,165.85,163.0,165.35,56696990
2022-08-04,166.005,167.19,164.43,165.81,55474140
2022-08-03,160.84,166.59,160.75,166.13,82507490
2022-08-02,160.1,162.41,159.63,160.01,59907030
2022-08-01,161.01,163.59,160.89,161.51,67829380
2022-07-29,161.24,163.63,159.5,162.51,101786900
2022-07-28,156.98,157.64,154.41,157.35,81378730
2022-07-27,152.58,157.33,152.16,156.79,78620690
2022-07-26,152.265,153.085,150.8,151.6,55138690
2022-07-25,154.01,155.04,152.28,152.95,53623950
2022-07-22,155.39,156.28,153.41,154.09,66675410
2022-07-21,154.5,155.57,151.94,155.35,65086640
2022-07-20,151.12,153.72,150.37,153.04,64823410
2022-07-19,147.92,151.23,146.91,151.0,82982370
2022-07-18,150.74,151.57,146.7,147.07,81420870
2022-07-15,149.78,150.86,148.2,150.17,76259930
2022-07-14,144.08,148.95,143.25,148.47,78140740
2022-07-13,142.99,146.45,142.1201,145.49,71185560
2022-07-12,145.76,148.45,145.05,145.86,77588760
2022-07-11,145.67,146.64,143.78,144.87,63305110
2022-07-08,145.265,147.55,145.0,147.04,64547800
2022-07-07,143.29,146.55,143.28,146.35,66253710
2022-07-06,141.355,144.12,141.08,142.92,74064250
2022-07-05,137.77,141.61,136.93,141.56,73429640
2022-07-01,136.04,139.04,135.66,138.93,71051550
2022-06-30,137.25,138.37,133.7737,136.72,98964470
2022-06-29,137.46,140.67,136.67,139.23,66242410
2022-06-28,142.13,143.422,137.325,137.44,67315330
2022-06-27,142.695,143.49,140.965,141.66,70207910
2022-06-24,139.9,141.91,139.77,141.66,89116840
2022-06-23,136.82,138.59,135.63,138.27,72433770
2022-06-22,134.79,137.76,133.91,135.35,73409230
2022-06-21,133.42,137.06,133.32,135.87,81000490
2022-06-17,130.065,133.079,129.81,131.56,134520300
2022-06-16,132.08,132.39,129.04,130.06,107961500
2022-06-15,134.29,137.34,132.16,135.43,91532970
2022-06-14,133.13,133.89,131.48,132.76,84784330
2022-06-13,132.87,135.2,131.44,131.88,122207100
2022-06-10,140.28,140.76,137.06,137.13,91566640
2022-06-09,147.08,147.95,142.53,142.64,69472980
2022-06-08,148.58,149.8697,147.46,147.96,53950200
2022-06-07,144.345,149.0,144.1,148.71,67808150
2022-06-06,147.03,148.5689,144.9,146.14,71598380
2022-06-03,146.9,147.97,144.46,145.38,88570290
2022-06-02,147.83,151.27,146.86,151.21,72348060
2022-06-01,149.9,151.74,147.68,148.71,74286640
2022-05-31,149.07,150.66,146.84,148.84,103718400
2022-05-27,145.39,149.68,145.26,149.64,90978500
2022-05-26,137.39,144.34,137.14,143.78,90601550
2022-05-25,138.43,141.785,138.34,140.52,92482700
2022-05-24,140.805,141.97,137.33,140.36,104132700
2022-05-23,137.79,143.26,137.65,143.11,117726300
2022-05-20,139.09,140.7,132.61,137.59,137426100
2022-05-19,139.88,141.66,136.6,137.35,136095600
2022-05-18,146.85,147.3601,139.9,140.82,109742900
2022-05-17,148.86,149.77,146.68,149.24,78336250
2022-05-16,145.55,147.5199,144.18,145.54,86643780
2022-05-13,144.59,148.105,143.11,147.11,113990900
2022-05-12,142.77,146.2,138.8,142.56,182602000
2022-05-11,153.5,155.45,145.81,146.5,142689800
2022-05-10,155.52,156.74,152.93,154.51,115366700
2022-05-09,154.925,155.83,151.49,152.06,131577900
2022-05-06,156.01,159.44,154.18,157.28,116124600
2022-05-05,163.85,164.08,154.95,156.77,130525300
2022-05-04,159.67,166.48,159.26,166.02,108256500
2022-05-03,158.15,160.71,156.32,159.48,88966530
2022-05-02,156.71,158.23,153.27,157.96,123055300
2022-04-29,161.84,166.2,157.25,157.65,131747600
2022-04-28,159.25,164.515,158.93,163.64,130216800
2022-04-27,155.91,159.79,155.38,156.57,88063190
2022-04-26,162.25,162.34,156.72,156.8,95623240
2022-04-25,161.12,163.17,158.46,162.88,96046380
2022-04-22,166.46,167.8699,161.5,161.79,84882420
2022-04-21,168.91,171.53,165.91,166.42,87227770
2022-04-20,168.76,168.88,166.1,167.23,67929810
2022-04-19,165.02,167.82,163.91,167.4,67723830
2022-04-18,163.92,166.5984,163.57,165.07,69023940
2022-04-14,170.62,171.27,165.04,165.29,75329380
2022-04-13,167.39,171.04,166.77,170.4,70618930
2022-04-12,168.02,169.87,166.64,167.66,79265180
2022-04-11,168.71,169.03,165.5,165.75,72246710
2022-04-08,171.78,171.78,169.2,170.09,76575510
2022-04-07,171.16,173.36,169.85,172.14,77594650
2022-04-06,172.36,173.63,170.13,171.83,89058780
